413
13 0 15 0 0 0 17 0 8 0 8 2 6 0 6 3 3 3 2 1 18 5 13 0 14 4 10 0 11 3 8 7 3 4 4 2 2 2 1 1 0 2 1 1 15 5 10 11 4 7 18 5 13 0 0 4 0 3 1 0 0 1 0 4 2 5 10 8 10 5 1 0 1 1 0 2 0 2 1 3 1 0 2 0 2 10 8 3 0 3 1 4 0 4 4 0 2 1 3 2 1 1 1 0 8 8 8 3 2 1 3 8 7 0 3 3 0 5 0 5 6 2 1 1 1 2 3 7 2 0 6 0 2 7 1 2 3 10 9 1 8 4 1 1 0 1 2 3 8 0 0 4 1 1 0 1 2 3 8 8 2 1 6 5 2 1 3 10 8 3 1 2 6 0 9 3 2 1 3 2 1 1 1 0 8 9 0 9 1 0 8 7 0 3 3 0 2 2 1 6 6 6 0 8 7 0 3 3 1 2 3 0 4 4 6 1 0 1 1 0 2 1 3 8 2 0 2 6 0 12 4 10 8 1 2 1 1 2 3 7 2 0 2 6 1 2 3 6 4 2 0 2 6 8 14 20 5 4 4 6 2 1 3 10 8 2 1 1 7 0 15 15 5 3 2 6 2 1 3 1 0 1 1 0 8 0 10 11 3 0 5 9 3 2 1 3 5 3 0 2 7 10 8 0 9 4 8 1 0 3 4 6 5 11 4 3 4 0 2 2 1 2 3 6 3 2 6 4 0 7 6 3 10 8 1 3 2 1 2 3 6 2 1 6 2 1 3 1 0 1 1 0 8 3 0 4 2 8 8 4 2 1 3 10 8 2 1 1 7 2 0 3 2 0 0 4 2 1 3 9 9 0 5 10 13 1 0 0 0 15 0 14 8 1 0 1 2 1 2 0 2 1 0 0 0 0 1 2 3 0 0 0 0
0 0 0 0 0 0 0 0 0 11 11 4 7 17 20 5 15 15 5 10 11 4 7 0 6 3 3 7 12 4 8 8 2 6 7 3 4 5 2 3 0 3 2 1 2 1 1 1 1 0 2 0 2 4 0 0 0 1 7 6 0 10 0 1 1 4 3 4 3 0 2 1 3 10 0 1 1 0 8 1 1 4 2 1 3 1 1 1 1 0 8 2 0 2 6 0 2 1 3 7 6 5 0 10 13 10 10 2 2 0 2 3 4 0 3 3 1 5 0 5 6 4 0 4 1 2 3 1 4 3 6 1 1 0 1 2 3 8 1 0 1 6 1 1 0 1 2 3 8 8 8 4 4 0 9 1 2 3 12 11 1 10 1 0 2 0 2 4 3 0 1 6 8 8 8 0 2 0 2 2 2 0 1 6 8 8 1 0 0 1 4 3 2 0 7 0 2 2 9 10 9 9 0 1 1 1 2 1 0 1 1 0 1 1 10 1 1 1 2 1 1 0 1 0 0 0 0 10 3 5 2 10 0 0 3 3 0 2 2 1 3 0 3 2 0 2 2 2 2 0 1 6 8 3 0 5 2 8 8 1 2 0 2 4 3 0 2 7 9 0 3 2 1 10 10 9 1 0 1 2 2 1 1 0 6 0 1 2 1 0 2 2 0 2 0 2 8 8 3 0 3 1 1 0 2 1 2 0 2 2 1 0 1 1 0 1 0 1 2 1 0 2 2 6 8 0 2 0 0 1 1 0 6 4 0 3 3 0 2 2 1 1 1 3 2 1 3 10 0 1 1 0 8 1 0 0 0 10 10 0 2 0 2 9 9 0 4 9 11 0 19 18 5 8 9 9 1 0 1 3 4 4 0 4 3 13 0 15 4 7 0 7 6 2 1 3 10 0 1 1 0 8 11 0 10 4 1 4 0 6 6 0 4
8 0 0 0 0 11 0 0 0 0 0 0 0 13 13 5 8 7 2 5 4 2 2 0 3 1 2 15 16 5 11 20 5 15 16 3 13 12 4 8 0 7 3 4 4 1 3 3 1 2 10 3 7 2 4 4 1 0 4 5 2 1 2 3 4 0 10 1 0 0 2 0 2 3 4 4 0 4 2 2 2 2 2 0 2 6 8 2 0 2 0 5 2 7 6 4 2 1 3 7 9 7 0 12 15 15 14 9 1 0 1 1 2 1 1 0 6 1 4 0 9 2 0 2 0 1 1 1 2 2 0 2 0 2 0 2 2 0 5 0 5 6 2 0 7 1 2 3 10 0 2 6 4 0 9 1 2 3 12 11 0 11 1 2 2 0 2 8 0 2 1 1 6 3 5 6 2 1 3 1 2 0 2 7 10 9 4 10 2 6 1 2 1 0 6 0 2 2 8 9 12 8 1 1 2 1 1 0 0 1 1 6 0 1 9 1 2 1 1 0 1 0 1 6 2 4 1 10 0 8 4 6 8 0 4 4 0 1 1 3 7 5 5 4 1 2 3 8 0 1 1 0 8 4 14 18 5 2 3 6 2 1 3 4 5 0 3 8 11 0 13 15 5 8 9 3 2 1 3 10 1 1 1 0 8 0 10 10 4 1 3 4 6 2 1 3 10 1 1 1 0 8 6 0 5 2 8 1 0 6 4 0 3 3 2 8 0 1 1 0 1 2 3 8 8 9 3 3 11 1 11 4 10 1 1 1 0 1 2 3 8 1 4 6 2 1 3 4 5 0 3 8 11 7 0 7 3 10 11 1 2 0 2 2 3 0 2 7 9 4 0 3 2 9 0 1 2 0 2 10 1 2 1 1 6 1 20 20 4 3 0 3 4 2 1 3 0 9 0 7 12 15 15 0 14 5 12 4 13 9 9 0 7
0 0 0 0 0 0 0 0 4 0 4 2 2 11 12 5 7 7 3 4 5 3 2 0 4 2 2 0 2 1 1 1 1 0 1 0 1 1 1 0 0 1 1 0 0 0 0 0 0 0 1 1 0 1 0 0 1 2 6 4 0 1 8 8 7 0 1 8 1 1 2 0 2 4 1 1 1 0 7 0 1 2 2 0 2 1 8 2 0 2 0 5 0 5 6 0 2 1 3 10 7 0 3 3 0 3 3 6 2 1 3 2 0 1 1 0 8 0 0 0 6 2 1 1 1 2 3 7 0 0 6 2 0 2 1 2 3 6 0 0 0 6 1 2 1 1 2 3 7 8 8 4 0 3 3 1 2 3 0 0 0 0 4 4 2 1 3 1 8 2 0 2 6 0 8 3 2 1 3 1 8 3 0 3 0 1 4 0 3 0 5 2 2 0 7 1 2 3 10 12 12 9 5 4 1 0 2 2 0 1 1 1 1 8 8 0 6 2 0 7 1 0 1 8 9 4 10 5 4 3 1 7 3 1 1 0 0 0 0 0 1 0 1 8 0 1 1 4 1 2 0 2 1 2 0 1 0 1 2 10 2 0 2 4 1 2 1 1 6 0 1 1 1 0 0 10 2 0 2 4 1 2 1 1 6 0 0 2 1 0 4 8 9 1 0 1 10 7 3 0 3 2 1 0 0 0 2 0 2 0 0 5 0 4 2 10 7 0 3 3 0 2 2 1 3 3 3 0 11 2 13 4 1 8 0 2 2 1 2 3 6 3 3 6 2 1 3 10 7 3 0 3 0 9 17 20 5 5 5 6 2 1 3 8 7 2 0 2 6 15 0 14 3 2 3 6 2 1 3 1 8 2 1 1 7 11 0 12 3 1 2 3 6 2 1 3 1 8 2 1 1 7 9 9 19 5 3 0 3 6 14 17 20
0 0 14 0 19 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 1 9 10 4 6 3 9 4 5 9 4 5 20 4 15 13 4 9 0 11 3 8 20 5 15 16 5 11 13 4 9 0 4 0 4 0 2 3 0 1 2 2 3 0 2 3 5 2 0 0 0 10 1 2 0 2 2 2 4 10 1 0 1 10 1 2 1 1 0 0 0 0 10 1 1 0 1 10 1 1 2 1 0 0 1 0 2 0 2 10 1 1 2 1 6 0 0 0 0 0 2 7 0 2 2 9 0 0 0 0 2 7 0 2 2 9 0 0 0 0 1 0 6 0 2 2 8 1 1 1 2 0 7 0 2 2 9 0 0 0 1 0 2 0 2 0 9 0 6 11 13 11 11 8 1 0 1 8 0 2 0 2 1 4 0 4 1 0 6 8 0 2 2 0 2 2 0 5 5 6 1 10 1 2 0 7 1 2 3 10 0 1 6 5 6 7 0 12 2 1 3 15 13 1 12 0 0 9 4 10 1 1 1 0 0 2 2 7 2 1 3 3 1 2 3 1 2 0 2 7 10 5 0 4 2 10 11 10 1 0 1 3 4 5 0 5 4 0 2 2 1 5 5 4 2 1 3 2 3 0 3 8 11 18 1 18 5 8 1 8 3 2 1 3 2 3 0 2 7 10 13 0 13 4 8 0 8 2 5 0 9 11 3 1 2 2 0 7 0 2 2 9 8 10 10 0 0 8 8 4 2 3 1 0 6 0 2 2 8 1 1 0 2 0 2 8 0 2 0 2 0 4 2 5 2 2 1 1 2 0 2 2 3 0 2 7 9 3 0 2 1 10 10 9 1 0 1 2 3 0 1 6 7 1 0 1 0 9 4 10 5 1 0 1 2 3 1 1 0 6 1 7 8 4 3 0 3 9 4 0 3
0 0 18 0 3 0 0 0 0 7 7 3 4 0 4 2 2 2 1 1 2 1 1 0 1 0 1 0 1 1 0 2 1 1 4 2 2 2 1 1 0 0 0 0 19 4 15 16 5 11 10 4 6 5 6 1 0 3 5 3 1 2 1 6 4 0 10 8 1 1 2 0 2 8 7 4 0 4 2 5 6 6 2 1 3 1 0 1 1 0 8 8 0 8 4 6 2 1 3 4 2 2 0 7 10 11 14 8 1 0 1 10 8 0 5 5 4 5 0 5 2 2 0 2 0 2 2 0 0 0 2 3 0 3 0 2 2 1 2 0 2 4 1 1 0 1 2 3 8 9 8 3 2 0 7 1 2 3 10 10 0 10 0 0 2 0 2 10 8 3 0 3 1 2 2 2 2 0 2 10 8 2 0 2 0 0 5 9 0 0 10 8 0 3 3 0 1 1 2 6 6 6 5 8 7 0 2 2 1 2 3 6 4 2 6 1 0 1 1 0 2 1 3 8 1 0 1 6 0 7 3 1 0 1 1 0 1 2 3 8 0 4 8 4 1 2 3 8 7 2 0 2 6 4 17 19 3 2 2 6 2 1 3 4 2 0 2 7 10 0 15 15 4 8 0 6 2 1 3 2 1 0 1 6 9 0 11 11 3 8 0 8 4 2 1 3 4 2 0 2 7 10 8 0 8 3 9 1 8 3 0 0 5 3 2 4 2 2 0 7 1 2 3 10 10 10 0 4 0 1 0 0 2 1 1 2 1 0 2 2 6 8 9 9 1 0 1 2 1 3 1 2 1 0 0 0 0 1 9 7 1 0 1 1 0 3 0 3 2 0 13 12 3 5 3 10 1 0 1 1 0 2 0 2 1 9 0 9 2 3 0 3 2 2 0 2 5 3 0 2 7 9 7 0 6 3 8 1 0 2 3 0 4
15 0 0 0 0 3 17 0 0 0 0 0 0 0 0 0 0 0 0 0 16 5 11 0 11 4 7 5 12 4 8 13 3 10 12 5 7 8 3 5 0 5 2 3 2 1 1 4 2 2 16 5 11 0 5 0 0 4 1 7 4 2 8 10 7 0 10 7 0 0 2 0 2 10 7 3 0 3 1 1 1 1 2 0 2 4 0 2 0 2 0 0 0 0 1 4 2 0 2 4 0 1 2 1 6 8 9 10 2 0 2 10 7 0 4 4 2 7 0 7 6 2 0 2 1 2 3 6 3 3 6 2 0 2 1 2 3 6 3 1 4 6 1 3 2 1 2 3 6 2 1 6 0 3 3 1 2 3 0 5 0 5 6 0 2 1 3 2 8 3 1 2 6 2 2 6 2 1 3 5 1 0 2 7 10 10 1 9 3 3 8 4 0 4 4 1 2 3 1 2 5 6 0 1 7 0 2 2 1 2 3 6 1 1 6 0 5 3 0 8 2 1 3 11 8 2 1 6 6 17 4 1 7 0 3 3 1 2 3 0 4 0 4 6 1 2 3 6 4 4 0 4 1 13 13 20 5 6 6 6 2 1 3 0 5 0 3 8 11 0 15 13 5 8 8 4 2 1 3 10 7 2 0 2 6 0 8 8 3 2 1 3 6 2 1 3 6 4 3 0 3 0 5 1 20 5 5 0 5 6 4 0 15 15 5 9 3 3 0 8 1 2 3 11 8 8 4 4 2 10 12 4 8 4 0 5 5 1 2 3 2 6 5 6 2 1 3 10 7 2 0 2 6 8 0 6 3 2 0 6 2 1 3 9 3 0 2 7 10 3 20 20 5 0 0 6 2 1 3 1 7 3 0 3 0 15 0 14 4 4 0 4 6 2 1 3 1 7 2 0 2 6 10 0 9 3 2 0 2 6 6 0 7
5 0 0 0 0 0 0 0 0 0 1 1 0 2 3 2 1 0 0 0 1 0 1 0 1 1 0 0 1 0 1 1 0 1 1 1 0 0 0 0 0 0 0 0 1 0 1 0 0 0 5 2 3 0 0 0 3 4 7 2 0 10 7 2 8 0 1 7 1 1 2 0 2 2 8 3 0 3 1 2 3 4 2 1 3 8 4 2 0 2 6 1 0 1 6 0 2 1 3 4 0 1 1 0 8 10 10 2 2 0 2 1 7 0 3 3 1 1 0 1 3 3 0 3 1 2 3 0 1 1 4 3 1 2 1 2 3 6 8 1 0 4 0 2 2 1 2 3 6 8 8 3 2 0 7 1 2 3 10 11 1 10 0 0 2 0 2 10 7 2 0 2 0 0 0 0 2 0 2 10 7 4 0 4 2 2 0 2 2 5 9 3 2 0 7 0 2 2 9 11 13 7 0 5 1 0 2 2 0 1 1 1 1 1 8 1 7 0 3 3 1 0 1 2 4 0 4 1 0 3 2 2 8 0 2 2 0 2 2 0 2 4 1 2 0 2 2 8 4 3 0 3 1 1 0 1 1 2 5 6 2 1 3 10 7 3 0 3 0 0 0 0 0 0 0 6 2 1 3 1 7 3 0 3 0 0 0 0 0 0 4 8 4 2 1 3 10 7 3 0 3 0 0 0 0 0 0 1 1 6 0 0 0 1 0 1 7 0 2 2 1 2 3 6 8 8 4 0 0 1 1 1 7 2 2 0 7 1 2 3 10 11 11 0 2 0 2 1 7 3 0 3 1 0 1 20 5 6 6 6 2 1 3 1 7 2 0 2 6 15 0 15 4 3 3 6 2 1 3 1 7 2 0 2 6 11 9 20 4 3 0 3 6 2 1 3 9 3 0 2 7 10 15 3 19 5 0 0 0 6 14 0 13
0 0 1 0 0 0 5 0 0 2 1 1 0 0 1 0 1 1 1 0 5 2 3 0 4 1 3 9 12 3 9 9 3 6 5 2 3 2 1 1 0 0 0 0 20 4 15 16 4 12 12 3 9 0 1 4 4 0 2 3 6 10 1 8 0 0 9 9 9 0 1 0 1 4 5 0 2 7 8 9 9 7 1 0 1 5 6 0 1 6 7 9 1 8 5 0 0 0 0 8 0 0 3 3 3 4 4 0 2 0 2 10 1 1 2 1 6 1 0 1 1 0 5 10 0 2 2 12 13 13 5 2 0 2 0 0 0 2 5 1 6 1 1 1 0 0 2 2 7 1 9 10 1 0 6 0 2 2 8 8 0 8 9 6 1 0 1 2 3 0 1 6 7 8 11 5 0 0 0 10 1 2 0 2 2 2 1 3 10 0 4 5 2 0 7 0 2 2 9 0 0 10 4 8 0 0 2 2 0 2 2 0 4 3 2 3 4 0 4 4 2 0 2 2 5 1 6 6 0 6 2 4 5 3 0 8 1 2 3 11 11 0 11 1 0 2 2 1 2 0 1 6 8 4 9 15 5 2 1 2 2 0 2 5 6 0 4 9 11 0 10 10 4 9 10 10 1 0 1 8 0 1 0 1 0 0 6 7 2 2 0 2 1 2 0 2 10 1 2 1 1 6 5 0 4 2 1 5 8 0 1 0 2 2 1 8 0 0 2 2 0 2 2 0 1 2 2 0 0 1 1 0 0 9 5 0 10 0 2 2 12 14 14 5 0 0 0 2 3 1 0 1 1 1 0 0 0 1 2 9 1 0 1 4 5 0 2 7 8 0 0 0 0 10 10 5 1 0 1 1 2 2 0 2 1 0 0 1 0 1 5 8 5 1 0 1 10 1 2 0 2 1 1 0 2 1 2 1 3 10 1 0 1
0 0 0 0 0 13 0 14 0 0 1 1 0 0 1 0 1 13 4 9 7 3 4 0 3 1 2 0 2 1 1 12 4 8 9 3 6 4 2 2 0 2 1 1 1 1 0 1 1 0 0 0 0 1 0 4 0 4 1 7 1 0 5 1 7 1 10 7 8 5 1 0 1 7 2 1 1 0 6 0 9 5 0 0 0 4 0 2 0 2 2 2 0 2 8 1 1 0 1 10 7 0 5 5 4 7 7 4 2 1 3 4 0 1 1 0 8 0 0 0 4 2 0 2 1 2 3 6 0 1 6 3 0 3 1 2 3 0 1 4 0 6 3 0 8 1 2 3 11 9 8 4 0 2 2 1 2 3 6 2 0 2 6 4 2 1 3 10 7 3 0 3 0 2 1 6 2 1 3 1 7 2 0 2 6 0 6 10 2 2 3 4 0 3 3 0 2 2 1 2 4 6 4 8 4 0 4 4 1 2 3 1 2 1 6 3 4 0 3 3 2 1 3 0 0 4 8 4 0 1 1 0 5 3 0 8 1 2 3 11 12 0 12 10 0 1 1 4 0 2 0 2 1 0 0 0 0 1 1 0 2 0 2 6 4 3 0 3 1 0 0 0 0 1 0 0 2 0 2 10 7 4 0 4 2 16 0 13 4 6 0 6 6 2 1 3 10 7 3 0 3 0 9 0 8 3 3 4 2 6 1 0 5 5 2 7 2 2 0 7 1 2 3 10 10 9 3 0 0 3 2 1 8 4 0 3 3 1 2 3 0 1 1 4 2 1 3 2 8 3 0 3 0 1 10 10 3 3 3 6 2 1 3 2 8 2 1 1 7 7 0 7 3 1 2 6 2 1 3 10 7 3 0 3 0 4 7 10 3 3 4 2 6 2 1 3 10 7 3 0 3 0 7 0 6 2 2 4 1 6 4 0 5
0 0 12 0 0 5 0 0 0 0 0 0 0 0 1 0 1 1 0 1 2 1 1 10 12 4 8 0 8 5 3 8 4 4 6 2 4 4 2 2 0 2 1 1 3 2 1 3 1 2 2 1 1 4 2 4 1 1 0 9 0 6 7 2 2 0 1 1 0 1 2 0 2 2 2 0 1 6 8 10 9 9 1 0 1 10 0 3 0 3 2 2 0 2 0 2 2 0 2 0 9 4 0 9 11 13 11 7 1 0 1 7 6 2 0 7 8 9 0 9 5 3 0 3 0 0 0 3 7 7 2 0 1 6 0 2 2 8 2 5 0 2 0 3 3 0 2 2 1 5 5 6 7 0 12 1 2 3 15 15 1 14 9 0 1 0 1 10 0 2 0 2 1 3 3 1 2 0 2 4 3 0 2 7 9 10 0 10 9 3 10 0 0 3 3 0 1 1 2 4 7 6 4 1 1 1 1 0 1 2 3 8 9 10 2 1 1 1 1 0 2 0 2 7 8 0 8 1 0 0 0 3 4 0 3 3 0 2 2 1 1 2 3 4 1 2 3 10 0 1 1 0 8 0 0 0 0 10 9 2 2 0 2 4 3 0 2 7 9 0 0 0 0 11 12 8 1 0 1 10 0 3 0 3 2 0 0 0 0 2 0 2 10 1 0 1 6 7 4 0 4 3 0 0 0 0 3 0 3 2 0 0 0 0 0 8 8 0 2 2 0 2 2 0 0 0 2 0 0 0 1 1 5 5 3 0 8 0 2 2 10 11 11 9 1 0 1 5 5 0 2 7 8 0 12 1 1 9 0 9 1 0 1 5 5 0 2 7 8 0 0 1 0 10 11 5 0 0 0 4 3 1 0 1 1 1 0 2 1 2 0 2 9 1 0 1 0 9 0 3 8 9 1 0 0 0 11 2 9 7 0 0 1
0 0 0 0 12 0 10 0 0 0 0 0 0 0 0 0 0 2 1 1 10 5 5 0 6 3 3 0 3 2 1 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 4 1 3 4 1 5 5 7 6 0 6 4 9 1 1 0 1 4 3 0 1 6 7 9 8 8 1 0 1 10 0 2 0 2 1 1 0 1 9 0 1 0 1 2 2 1 1 0 6 0 0 9 1 0 1 3 4 0 4 4 3 7 0 7 6 4 0 4 1 2 3 1 4 4 6 0 5 10 1 2 3 13 13 1 12 0 2 0 7 0 2 2 9 11 10 8 0 4 4 0 1 1 3 3 4 2 10 4 1 0 1 4 3 0 2 7 8 9 10 7 1 0 1 2 2 1 0 1 0 0 1 1 8 0 1 1 0 3 3 0 1 1 2 2 2 10 0 1 1 1 2 1 0 2 2 6 8 8 9 4 3 1 0 6 2 0 2 8 10 0 10 5 0 1 0 1 1 0 2 2 0 0 0 2 2 0 2 9 0 1 1 2 2 1 1 0 6 1 0 2 1 0 8 8 1 0 1 1 1 2 0 2 1 0 1 1 0 1 1 9 1 0 1 10 0 2 0 2 1 0 1 1 1 2 0 2 0 2 0 2 1 1 1 1 0 7 0 0 0 0 9 4 10 8 0 0 0 1 0 5 5 1 0 6 0 1 1 7 9 9 5 0 4 1 4 1 3 4 0 4 4 0 0 0 4 5 5 0 2 0 2 1 1 2 1 1 6 3 0 2 1 0 0 0 2 0 2 9 9 0 4 9 11 1 0 1 0 13 12 5 1 0 1 10 0 2 0 2 1 1 0 0 0 1 0 1 8 1 0 1 4 3 0 1 6 7 0 8 8 3 1 4 0 8 5 0 3
0 0 20 0 15 18 0 3 0 0 0 0 0 0 0 0 0 3 1 2 2 1 1 0 1 0 1 0 1 1 0 16 3 13 20 5 15 16 4 12 6 16 5 11 20 4 15 16 4 12 11 3 8 0 0 3 4 1 4 3 4 8 8 3 4 3 10 0 2 3 2 0 2 1 1 1 1 0 7 9 1 3 2 1 3 10 1 1 1 0 8 10 0 10 0 4 2 0 2 2 2 1 0 6 8 9 10 8 1 0 1 8 8 0 4 4 3 4 4 3 0 1 0 1 0 2 2 6 8 2 2 4 0 4 0 2 2 2 3 0 3 6 1 2 1 1 2 3 7 1 0 6 4 0 9 1 2 3 12 9 4 10 2 2 2 0 2 3 4 5 0 5 3 7 7 6 2 1 3 8 8 2 1 1 7 3 0 3 6 4 6 7 0 3 3 1 2 3 0 4 3 6 0 1 1 1 0 6 1 2 3 9 0 0 6 0 9 6 0 11 2 1 3 14 13 4 14 9 0 8 4 7 6 2 0 7 0 1 1 8 1 0 1 10 0 2 2 1 1 2 1 1 6 4 0 4 2 1 0 10 1 0 1 1 1 3 1 2 1 0 2 3 2 3 6 6 2 1 3 4 3 0 3 8 11 0 1 1 0 13 4 14 9 2 0 2 8 8 4 0 4 2 1 0 3 2 4 0 4 2 4 0 1 0 0 9 9 4 0 9 0 2 2 11 13 14 5 0 0 0 4 2 1 1 0 3 3 0 0 0 3 5 5 1 2 0 2 8 8 2 0 2 0 2 20 20 3 3 3 4 2 1 3 10 8 2 1 1 7 15 2 16 5 3 3 6 2 1 3 8 8 2 1 1 7 11 0 12 5 3 2 5 6 2 1 3 1 1 1 1 0 8 7 17 20 4 1 0 1 6 15 0 14
0 0 0 0 2 0 0 0 5 0 4 2 2 0 2 1 1 1 0 1 0 0 0 0 2 1 1 0 1 0 1 1 1 0 2 1 1 2 2 0 0 1 0 1 3 1 2 1 1 0 1 0 1 1 4 4 0 0 0 9 0 3 7 8 0 0 1 2 0 4 2 0 2 7 9 0 5 10 12 12 13 5 0 0 0 8 0 2 0 2 2 3 0 3 9 4 2 0 2 1 2 1 1 0 7 9 10 5 0 0 0 4 5 1 0 6 6 8 0 8 5 2 0 2 0 1 1 1 2 2 9 2 0 2 0 2 2 0 0 0 0 9 0 4 4 0 1 1 3 4 4 2 7 0 12 0 2 2 14 15 0 14 5 5 0 0 0 10 1 3 0 3 3 5 3 10 2 0 2 1 2 1 1 0 7 9 1 8 9 0 4 5 2 0 7 0 1 1 8 9 9 7 5 4 5 1 0 6 0 1 1 7 8 10 5 6 7 0 5 5 1 0 1 4 4 0 4 10 8 9 3 8 0 0 2 2 0 2 2 0 3 0 3 2 0 2 2 4 5 0 3 8 10 6 0 7 2 10 10 10 2 0 2 8 0 3 0 3 1 0 5 6 2 3 2 1 2 0 2 6 7 2 0 2 0 0 4 5 2 2 0 2 3 2 1 3 5 6 0 4 9 12 3 0 3 1 13 0 13 8 0 0 2 3 1 7 9 3 0 8 0 1 1 9 10 10 5 2 0 2 3 1 10 1 0 3 3 0 1 1 2 3 5 1 2 0 2 9 9 0 5 10 12 2 6 8 3 11 12 7 1 0 1 4 5 0 1 6 7 5 8 12 3 1 2 9 1 0 1 5 6 0 3 8 9 9 11 19 4 0 1 1 10 1 0 1 2 3 0 1 6 7 15 0 17 5 3 6 0 10 12 0 13
0 0 0 0 0 0 0 0 0 7 8 4 4 0 3 1 2 3 2 1 1 0 1 0 1 1 0 0 0 0 0 1 0 1 2 1 1 0 0 0 15 13 3 10 9 3 6 9 2 7 6 2 4 1 1 0 0 0 10 1 4 2 3 8 0 1 10 1 10 0 2 0 2 2 3 0 1 6 8 1 1 0 1 0 1 1 2 0 1 6 7 8 0 8 10 1 2 0 2 10 1 1 2 1 6 1 2 1 2 0 2 2 3 2 0 7 9 11 1 10 9 2 0 2 0 1 1 1 2 3 1 1 1 0 0 2 2 7 9 4 10 9 1 0 6 0 1 1 7 9 10 5 0 3 3 0 0 0 3 4 4 3 10 1 2 0 2 10 1 2 1 1 6 8 0 10 2 0 2 2 3 0 1 6 8 0 0 0 10 0 8 0 0 2 2 0 2 2 0 3 3 2 1 2 3 2 0 7 0 2 2 9 9 8 1 7 9 5 0 10 2 0 2 12 12 3 9 10 0 4 2 10 1 1 2 1 0 2 2 6 1 1 2 1 0 2 2 8 0 1 1 0 7 2 0 2 1 8 8 0 2 0 2 1 2 0 1 6 8 0 1 0 0 10 10 8 1 0 1 0 9 0 2 7 8 0 0 0 0 10 3 0 8 1 0 1 10 1 3 0 3 2 0 0 1 1 3 4 2 10 0 0 0 1 1 10 1 0 2 2 0 1 1 1 2 2 1 0 0 0 0 0 10 1 1 2 1 0 2 2 6 8 8 0 2 0 2 2 3 0 2 7 9 0 4 4 2 9 8 10 2 0 2 8 0 2 0 2 0 2 0 1 0 0 1 0 2 0 2 10 1 2 1 1 6 1 0 1 1 0 4 8 10 2 0 2 10 1 1 1 0 7 0 0 0 0 9 0 9 8 0 2 1
0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 1 0 1 1 0 0 0 0 20 17 4 13 9 20 5 15 16 4 12 12 4 8 9 3 6 0 8 3 5 5 2 3 4 2 2 3 1 2 4 4 4 4 1 10 0 1 4 3 3 4 3 10 0 0 0 2 0 2 8 8 4 0 4 2 3 3 3 2 1 3 7 6 0 5 10 13 14 5 14 7 0 1 0 1 0 9 2 0 7 8 9 9 5 1 0 1 8 8 0 3 3 2 2 4 1 7 4 0 4 0 1 1 3 7 7 3 3 0 3 1 2 3 0 5 5 3 6 3 0 8 1 2 3 11 9 8 4 1 1 0 1 2 3 8 1 4 0 4 0 2 1 3 6 7 3 0 3 0 3 3 6 2 1 3 8 8 3 1 2 6 2 0 2 6 0 3 4 0 3 3 1 2 3 0 2 2 6 4 1 1 1 1 0 1 2 3 8 8 9 3 4 3 2 0 7 2 1 3 10 11 1 10 0 0 2 1 6 4 0 5 5 0 2 2 3 4 0 4 4 1 2 3 10 0 1 1 0 8 1 0 1 0 10 11 0 2 0 2 1 1 2 1 1 6 0 1 2 1 0 8 10 1 0 1 10 0 3 0 3 2 1 1 20 5 7 0 7 6 2 1 3 6 4 3 0 3 0 15 0 14 4 4 0 4 6 5 0 10 9 3 8 8 1 2 1 1 2 3 7 1 8 4 1 0 6 6 2 2 2 2 0 7 1 2 3 10 10 9 2 2 0 2 8 8 3 0 3 1 4 0 4 2 3 2 4 2 1 3 10 0 1 1 6 9 2 10 11 4 0 8 3 2 1 3 0 9 0 5 10 13 7 0 6 2 13 0 13 8 1 0 1 6 0 2 0 2 1 4 0 5 2 3 0 3 0 3 1 20
